y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
1.0,0.98067206,1,0.9999441,1,0.92,1.0,0.9987180571777801,1.0,0.950398530896912,1.0,0.9999184351696967,1.0,EUCASTv11_TIC
1.0,0.994764,1,0.99996024,1,0.97,1.0,0.9998919080422943,1.0,0.9653261283892945,1.0,0.9996739367711469,1.0,EUCASTv11_TIC
1.0,0.9876698,1,0.9996911,1,0.93,1.0,0.9998104560501455,1.0,0.958742381030649,1.0,0.9998726606814418,1.0,EUCASTv11_TIC
1.0,0.9743246,1,0.99983776,1,0.95,1.0,0.9889052493063303,1.0,0.9125542186064757,1.0,0.9993136882456117,1.0,EUCASTv11_TIC
1.0,0.9659261,1,0.99996287,1,0.95,1.0,0.9925625770882407,1.0,0.9372833274489092,1.0,0.9953828394424628,1.0,EUCASTv11_TIC
1.0,0.98586947,1,0.99989694,1,0.97,1.0,0.9957682848687422,1.0,0.9466199220849254,1.0,0.9996207673164379,1.0,EUCASTv11_TIC
1.0,0.9911405,1,0.99819314,1,0.78,1.0,0.9997857892855093,1.0,0.9600517170662319,1.0,0.9996454454629907,1.0,EUCASTv11_TIC
1.0,0.99169695,1,0.99994075,1,0.96,1.0,0.9988008980774801,1.0,0.9379925242555582,1.0,0.9997348010615679,1.0,EUCASTv11_TIC
1.0,0.9890571,1,0.99994516,1,0.99,1.0,0.9995560693323546,1.0,0.9537315474275622,1.0,0.9981469187671209,1.0,EUCASTv11_TIC
1.0,0.98735905,1,0.994812,1,0.83,1.0,0.9999447582106094,1.0,0.9635563564625022,1.0,0.9995708785977157,1.0,EUCASTv11_TIC
0.0,0.98494756,1,0.99994624,1,0.94,1.0,0.9951403313447534,1.0,0.9342374310760723,1.0,0.9947978471639692,1.0,EUCASTv11_TIC
1.0,0.9972893,1,0.9997101,1,0.89,1.0,0.9998680018078473,1.0,0.9634871328363066,1.0,0.9947972014307512,1.0,EUCASTv11_TIC
1.0,0.9893528,1,0.99974513,1,0.93,1.0,0.9964126136979407,1.0,0.9366262158616563,1.0,0.9963739860536291,1.0,EUCASTv11_TIC
1.0,0.98635435,1,0.99996436,1,0.99,1.0,0.9994562272439139,1.0,0.9481314690416385,1.0,0.9999570359805747,1.0,EUCASTv11_TIC
1.0,0.9857818,1,0.999962,1,0.97,1.0,0.9997205016210016,1.0,0.961904240869636,1.0,0.9998851582996132,1.0,EUCASTv11_TIC
1.0,0.96320593,1,0.99996865,1,0.94,1.0,0.990607461095961,1.0,0.9223597303886331,1.0,0.9627578596958114,1.0,EUCASTv11_TIC
1.0,0.9893955,1,0.99992025,1,0.96,1.0,0.9993968194980667,1.0,0.9548777160410573,1.0,0.9838590105694971,1.0,EUCASTv11_TIC
1.0,0.9956976,1,0.99996436,1,1.0,1.0,0.9999957021466068,1.0,0.9797081299388586,1.0,0.9999577299419826,1.0,EUCASTv11_TIC
1.0,0.95454895,1,0.9999065,1,0.86,1.0,0.9853046030790672,1.0,0.8961227486519767,1.0,0.9963252233736054,1.0,EUCASTv11_TIC
0.0,0.95767725,1,0.9999443,1,0.97,1.0,0.9928363728804367,1.0,0.9383934087432563,1.0,0.992018533788502,1.0,EUCASTv11_TIC
1.0,0.9988885,1,0.999902,1,0.91,1.0,0.9998755685080362,1.0,0.963354762655405,1.0,0.9845507958926552,1.0,EUCASTv11_TIC
1.0,0.54628277,1,0.17269182,0,0.38,0.0,0.12438295753323911,0.0,0.711777149415463,0.0,0.03202670302513271,0.0,EUCASTv11_TIC
1.0,0.98869735,1,0.9999568,1,0.99,1.0,0.9989981840610784,1.0,0.9402646187012179,1.0,0.9956080578139983,1.0,EUCASTv11_TIC
1.0,0.9932247,1,0.99993217,1,0.94,1.0,0.9996559943489862,1.0,0.9622147117702463,1.0,0.9988619501300355,1.0,EUCASTv11_TIC
1.0,0.9866303,1,0.99994886,1,0.98,1.0,0.999735050895336,1.0,0.9608017970832919,1.0,0.9998890686250003,1.0,EUCASTv11_TIC
1.0,0.9677261,1,0.999926,1,0.94,1.0,0.9874520454912254,1.0,0.9162465528125947,1.0,0.9991311631469985,1.0,EUCASTv11_TIC
1.0,0.99758804,1,0.9998373,1,0.96,1.0,0.9999120404543477,1.0,0.9680381812462037,1.0,0.9984301833499271,1.0,EUCASTv11_TIC
1.0,0.7378108,1,0.9966059,1,0.73,1.0,0.47844644922069174,0.0,0.8128279281209356,0.0,0.7338561316182309,1.0,EUCASTv11_TIC
1.0,0.9936354,1,0.99955964,1,0.89,1.0,0.9999344533262763,1.0,0.9663700119965071,1.0,0.9973187315196481,1.0,EUCASTv11_TIC
1.0,0.99593365,1,0.999001,1,0.81,1.0,0.9997723868082024,1.0,0.9613915066689346,1.0,0.9964132024543041,1.0,EUCASTv11_TIC
1.0,0.95109385,1,0.99992037,1,0.93,1.0,0.9881544969708907,1.0,0.9131247365064242,1.0,0.9714406230154418,1.0,EUCASTv11_TIC
1.0,0.99345315,1,0.9997906,1,0.89,1.0,0.9998817149780465,1.0,0.963911562916132,1.0,0.9990679315468123,1.0,EUCASTv11_TIC
1.0,0.9992244,1,0.9997982,1,0.83,1.0,0.9999004954344372,1.0,0.9604559859545905,1.0,0.9906254620927104,1.0,EUCASTv11_TIC
1.0,0.7941536,1,0.9981364,1,0.71,1.0,0.8378140692234587,1.0,0.869733463905849,1.0,0.9942568395221253,1.0,EUCASTv11_TIC
1.0,0.994902,1,0.9999389,1,0.94,1.0,0.9995359338429588,1.0,0.9513424287312031,1.0,0.999840074554191,1.0,EUCASTv11_TIC
1.0,0.9670466,1,0.99988633,1,0.85,1.0,0.9901340774517077,1.0,0.9231282395825336,1.0,0.9893153641099434,1.0,EUCASTv11_TIC
1.0,0.9369545,1,0.9997258,1,0.9,1.0,0.8034195728062729,1.0,0.8540093629531114,1.0,0.9981846105524212,1.0,EUCASTv11_TIC
1.0,0.98515385,1,0.9999647,1,1.0,1.0,0.9989437259691432,1.0,0.9511735596924402,1.0,0.9999695449307323,1.0,EUCASTv11_TIC
1.0,0.98721117,1,0.99981225,1,0.92,1.0,0.9993783206052858,1.0,0.9513673815206926,1.0,0.9999133380354741,1.0,EUCASTv11_TIC
1.0,0.98542285,1,0.9999326,1,0.98,1.0,0.9994243694889366,1.0,0.951909620008457,1.0,0.9997874044002385,1.0,EUCASTv11_TIC
1.0,0.98985714,1,0.9999605,1,0.98,1.0,0.9989327136025925,1.0,0.9453784778179548,1.0,0.9996895484963882,1.0,EUCASTv11_TIC
1.0,0.95529926,1,0.9999465,1,0.92,1.0,0.9932428226696456,1.0,0.9149052641986822,1.0,0.9920393622060587,1.0,EUCASTv11_TIC
1.0,0.993673,1,0.9998836,1,0.94,1.0,0.9950057574390514,1.0,0.9358577184783364,1.0,0.9909692909013987,1.0,EUCASTv11_TIC
1.0,0.996436,1,0.9999622,1,0.99,1.0,0.9999940038984776,1.0,0.9812733321093361,1.0,0.9996088513009482,1.0,EUCASTv11_TIC
1.0,0.9878664,1,0.9997169,1,0.86,1.0,0.9990706429635273,1.0,0.9464264569233356,1.0,0.9983787259835772,1.0,EUCASTv11_TIC
1.0,0.9860935,1,0.99995273,1,0.97,1.0,0.9993716142967592,1.0,0.9544104343232479,1.0,0.9998012159325318,1.0,EUCASTv11_TIC
1.0,0.9907386,1,0.9998648,1,0.99,1.0,0.9998889010535121,1.0,0.9713538884912608,1.0,0.9998947931300737,1.0,EUCASTv11_TIC
1.0,0.9949065,1,0.9999673,1,0.99,1.0,0.9999852362191005,1.0,0.9777702027282337,1.0,0.9997746164299045,1.0,EUCASTv11_TIC
1.0,0.99765813,1,0.99975955,1,0.9,1.0,0.9997830146215769,1.0,0.9607051212771123,1.0,0.9226418129595398,1.0,EUCASTv11_TIC
1.0,0.98273367,1,0.9999534,1,1.0,1.0,0.9978130708435765,1.0,0.9468154678598508,1.0,0.9998833193225778,1.0,EUCASTv11_TIC
1.0,0.9403378,1,0.99993515,1,0.84,1.0,0.9786065124120599,1.0,0.900391074816537,1.0,0.9996797642011321,1.0,EUCASTv11_TIC
